Trainer_PK,Horse_PK,Horse_Name,Horse_BY,Trainer_Num,Trainer_Name,Trainer_Div
70164,45921,아르고리치,2020,50,박재우,서울 경마장
70094,45886,나올천지,2020,19,곽영효,서울 경마장
70098,45568,한강파워,2020,3,최영주,서울 경마장
70199,46227,피엔에스심슨,2020,11,조현수,서울 경마장
70181,46188,금빛마,2020,42,이관호,서울 경마장
70144,45906,매디슨마운틴,2020,29,배휴준,서울 경마장
70117,46536,월드킹맨,2020,4,박윤규,서울 경마장
70170,45885,네모프린스,2020,52,김동균,서울 경마장
70165,46557,상임대표,2020,33,서인석,서울 경마장
70115,45404,정우포에버,2020,54,박천서,서울 경마장
70110,46620,총알커널,2020,23,유재길,서울 경마장
70148,45765,매직아워,2020,10,정호익,서울 경마장
70181,45763,금아얼루어,2020,42,이관호,서울 경마장
70168,46045,선드래곤,2020,8,최용구,서울 경마장
70177,46618,테스타루비,2020,53,김동철,서울 경마장
70177,45955,스트렝스,2020,53,김동철,서울 경마장
70150,45971,금성탈환,2020,2,손영표,서울 경마장
70095,46465,라온더포인트,2020,1,박종곤,서울 경마장
70165,45972,금성리비어,2020,33,서인석,서울 경마장
70157,46135,그린프로텍터,2020,7,구자흥,서울 경마장
70199,45578,질풍선더,2020,11,조현수,서울 경마장
70098,45884,굿사이먼,2020,3,최영주,서울 경마장
70149,45726,위너영,2020,5,우창구,서울 경마장
70115,52120,샤프선샤인,2020,54,박천서,서울 경마장
70170,46207,태평무,2020,52,김동균,서울 경마장
70170,45783,슈퍼피니시,2020,52,김동균,서울 경마장
70197,46123,밀리언파티,2020,48,이준철,서울 경마장
70199,45900,나올대왕,2020,11,조현수,서울 경마장
70170,51588,비에스에너지,2020,52,김동균,서울 경마장
70108,47375,럭키선,2020,26,안해양,서울 경마장
70181,45956,라스트피치,2020,42,이관호,서울 경마장
70197,45914,나올인디,2020,48,이준철,서울 경마장
70167,45721,체크포인트,2020,14,이신영,서울 경마장
70244,45717,원더풀슬루,2020,34,리카디,서울 경마장
70144,45905,클로버파티,2020,29,배휴준,서울 경마장
70170,46151,원평킹덤,2020,52,김동균,서울 경마장
70149,46137,골드마이티,2020,5,우창구,서울 경마장
70117,45576,아이스크림,2020,4,박윤규,서울 경마장
70225,45987,에이스티아라,2020,21,문병기,서울 경마장
70265,45877,지르콘,2020,30,토니,서울 경마장
70098,45959,한강차르,2020,3,최영주,서울 경마장
70103,46127,달맞이,2020,32,김윤섭,서울 경마장
70199,46387,은빛돌풍,2020,11,조현수,서울 경마장
70145,46388,섬싱로스트,2020,6,홍대유,서울 경마장
70114,51834,호명에이스,2020,15,박희철,서울 경마장
70108,45908,히어로사랑,2020,26,안해양,서울 경마장
70149,45949,장비무지개,2020,5,우창구,서울 경마장
70146,45890,당당한선택,2020,22,안병기,서울 경마장
70095,45788,라온아메리칸,2020,1,박종곤,서울 경마장
70115,46461,탐라최강자,2020,54,박천서,서울 경마장
70181,45967,디바인평화,2020,42,이관호,서울 경마장
70182,46158,불곰마드레,2020,25,전승규,서울 경마장
70108,46163,단디,2020,26,안해양,서울 경마장
70168,45415,케이빅토리,2020,8,최용구,서울 경마장
70085,46152,쏘아라투투,2020,28,최상식,서울 경마장
70175,45722,폴인러브,2020,31,강환민,서울 경마장
70179,46529,업타운위즈,2020,40,송문길,서울 경마장
70197,45826,원더풀위크,2020,48,이준철,서울 경마장
70103,45998,매글데이,2020,32,김윤섭,서울 경마장
70179,45973,우루스퀸,2020,40,송문길,서울 경마장
70146,45903,미스터퀄리티,2020,22,안병기,서울 경마장
70160,46390,검의전설,2020,24,서홍수,서울 경마장
70110,45919,강철여걸,2020,23,유재길,서울 경마장
70094,46144,한강질주,2020,19,곽영효,서울 경마장
70200,46273,제우시대,2020,51,최용건,서울 경마장
70145,46406,문학이든,2020,6,홍대유,서울 경마장
70181,46156,비트러너,2020,42,이관호,서울 경마장
70164,46405,문학센트럴,2020,50,박재우,서울 경마장
70181,46382,서울을날다,2020,42,이관호,서울 경마장
70149,45953,한강스카이,2020,5,우창구,서울 경마장
70164,46173,강서브이,2020,50,박재우,서울 경마장
70148,50790,문학어플리트,2020,10,정호익,서울 경마장
70144,46189,늘가을,2020,29,배휴준,서울 경마장
70152,46162,장흥클래스,2020,16,최봉주,서울 경마장
70091,46345,클럽디,2020,20,배대선,서울 경마장
70167,46221,스마트삭스,2020,14,이신영,서울 경마장
70167,45920,헤이큐피드,2020,14,이신영,서울 경마장
70053,46270,컴플리트엔젤,2020,13,이희영,서울 경마장
70161,45989,빛나는금성,2020,41,신삼영,서울 경마장
70161,46538,레이싱퀸,2020,41,신삼영,서울 경마장
70170,45887,페더럴프레스,2020,52,김동균,서울 경마장
70117,45829,원더풀티지,2020,4,박윤규,서울 경마장
70149,46555,플라잉제스트,2020,5,우창구,서울 경마장
70244,46545,금아스테디,2020,34,리카디,서울 경마장
70163,46551,피닉스서브,2020,27,박병일,서울 경마장
70225,45917,누리태양,2020,21,문병기,서울 경마장
70244,46332,블랙모션,2020,34,리카디,서울 경마장
70197,51986,악동아르고,2020,48,이준철,서울 경마장
70167,46161,그래티튜드,2020,14,이신영,서울 경마장
70177,46608,라이언파티,2020,53,김동철,서울 경마장
70170,45892,글로리앤아너,2020,52,김동균,서울 경마장
70160,51988,마이티큐,2020,24,서홍수,서울 경마장
70225,1400811,새터데이,2020,21,문병기,서울 경마장
70167,46274,맥캘란,2020,14,이신영,서울 경마장
70179,45985,하트케이,2020,40,송문길,서울 경마장
70265,45979,성실태양,2020,30,토니,서울 경마장
70160,45848,뉴포인트,2020,24,서홍수,서울 경마장
70146,46598,찬란한불꽃,2020,22,안병기,서울 경마장
70167,46192,사려니워리어,2020,14,이신영,서울 경마장
70115,46448,멸콩,2020,54,박천서,서울 경마장
70152,46597,내추럴클래스,2020,16,최봉주,서울 경마장
70152,45901,에이스퀸,2020,16,최봉주,서울 경마장
70095,46380,에이펙스,2020,1,박종곤,서울 경마장
70179,51985,메디치울프,2020,40,송문길,서울 경마장
70177,45981,드림플레이,2020,53,김동철,서울 경마장
70148,46191,마이원,2020,10,정호익,서울 경마장
70145,46348,그린비바체,2020,6,홍대유,서울 경마장
70265,46184,성실공주핑크,2020,30,토니,서울 경마장
70117,46289,올베스트,2020,4,박윤규,서울 경마장
70146,46215,아너로즈,2020,22,안병기,서울 경마장
70177,45934,비전파워,2020,53,김동철,서울 경마장
70053,46200,함평호프,2020,13,이희영,서울 경마장
70161,51935,찬이고,2020,41,신삼영,서울 경마장
70179,46157,새벽안개,2020,40,송문길,서울 경마장
70199,46372,나올탱크,2020,11,조현수,서울 경마장
70244,47376,선더프린스,2020,34,리카디,서울 경마장
70170,45936,천지스카이,2020,52,김동균,서울 경마장
70053,46201,최강나이스,2020,13,이희영,서울 경마장
70157,46334,원더풀남촌,2020,7,구자흥,서울 경마장
70174,45975,대박삭스,2020,9,강성오,서울 경마장
70199,46378,나올스카이,2020,11,조현수,서울 경마장
70146,46285,집시퀸,2020,22,안병기,서울 경마장
70168,45978,유니콘히트,2020,8,최용구,서울 경마장
70095,45983,라온엠파이어,2020,1,박종곤,서울 경마장
70197,1412364,나올고니,2020,48,이준철,서울 경마장
70145,46407,문학이글,2020,6,홍대유,서울 경마장
70174,46351,톱티어,2020,9,강성오,서울 경마장
70200,46377,담쟁이아르고,2020,51,최용건,서울 경마장
70117,46342,스페셜타임,2020,4,박윤규,서울 경마장
70164,46247,클레어파크,2020,50,박재우,서울 경마장
70181,46560,성은크라운,2020,42,이관호,서울 경마장
70177,46333,탱글이,2020,53,김동철,서울 경마장
70103,46341,마이선더,2020,32,김윤섭,서울 경마장
70053,46216,루비어게인,2020,13,이희영,서울 경마장
70182,46281,킹고태양,2020,25,전승규,서울 경마장
70110,46154,블랙이글스,2020,23,유재길,서울 경마장
70167,46193,사려니불릿,2020,14,이신영,서울 경마장
70145,45948,캐츠아이,2020,6,홍대유,서울 경마장
70200,46141,런킹,2020,51,최용건,서울 경마장
70174,46234,케이모션,2020,9,강성오,서울 경마장
70110,46610,터치참,2020,23,유재길,서울 경마장
70114,45976,정상히트,2020,15,박희철,서울 경마장
70200,1400966,누리데이,2020,51,최용건,서울 경마장
70145,46237,용비천,2020,6,홍대유,서울 경마장
70160,45958,온더록스,2020,24,서홍수,서울 경마장
70174,46352,절대가치,2020,9,강성오,서울 경마장
70117,46353,라누트,2020,4,박윤규,서울 경마장
70115,46354,보름달빛,2020,54,박천서,서울 경마장
70179,52738,슈퍼군황,2020,40,송문길,서울 경마장
70175,52733,논스톱힐,2020,31,강환민,서울 경마장
70160,52731,천둥호랑이,2020,24,서홍수,서울 경마장
70179,52739,에이스군주,2020,40,송문길,서울 경마장
70244,52737,선더미르,2020,34,리카디,서울 경마장
70160,52735,올룩,2020,24,서홍수,서울 경마장
70160,52734,키스유니버스,2020,24,서홍수,서울 경마장
70181,52736,뉴질랜드삭스,2020,42,이관호,서울 경마장
70175,52732,컴플리트드림,2020,31,강환민,서울 경마장
70165,46641,매직스트롱,2021,33,서인석,서울 경마장
70182,46716,골드뭉치,2021,25,전승규,서울 경마장
70165,46640,매직위드유,2021,33,서인석,서울 경마장
70091,1412292,장군마루,2021,20,배대선,서울 경마장
70117,46627,걸작원,2021,4,박윤규,서울 경마장
70096,46713,원더풀시킹,2021,12,서범석,서울 경마장
70150,46656,클레어골드,2021,2,손영표,서울 경마장
70148,47261,태평파이터,2021,10,정호익,서울 경마장
70179,46657,자이언트스텝,2021,40,송문길,서울 경마장
70182,46710,원더풀패스,2021,25,전승규,서울 경마장
70181,46666,거센파도,2021,42,이관호,서울 경마장
70148,46744,마루별,2021,10,정호익,서울 경마장
70181,1412290,거센반격,2021,42,이관호,서울 경마장
70179,46664,플라잉카라반,2021,40,송문길,서울 경마장
70165,46647,매직프린스,2021,33,서인석,서울 경마장
70091,46665,장군가람,2021,20,배대선,서울 경마장
70145,46729,피엔에스레이,2021,6,홍대유,서울 경마장
70164,53127,파워팔이영,2021,50,박재우,서울 경마장
70200,46669,오리온알파,2021,51,최용건,서울 경마장
70225,52503,신의이름,2021,21,문병기,서울 경마장
70165,46643,모닝볼드,2021,33,서인석,서울 경마장
70148,52511,빅토리히트,2021,10,정호익,서울 경마장
70146,46912,골든라인,2021,22,안병기,서울 경마장
70150,47211,맥스파티,2021,2,손영표,서울 경마장
70164,52507,럭키하눌,2021,50,박재우,서울 경마장
70182,46711,스피드원,2021,25,전승규,서울 경마장
70166,50248,글로리참,2021,37,심승태,서울 경마장
70098,1412321,브라보플레이,2021,3,최영주,서울 경마장
70095,46683,라온더클리퍼,2021,1,박종곤,서울 경마장
70149,46920,선라이즈고,2021,5,우창구,서울 경마장
70200,47269,고스트드래곤,2021,51,최용건,서울 경마장
70198,46648,스페셜포스,2021,35,임채덕,서울 경마장
70225,46758,꿈의향기,2021,21,문병기,서울 경마장
70095,46748,라온스프린터,2021,1,박종곤,서울 경마장
70179,46856,라라케이,2021,40,송문길,서울 경마장
70197,46726,에코러블리,2021,48,이준철,서울 경마장
70164,46791,럭키파티,2021,50,박재우,서울 경마장
70098,46703,제너럴파워,2021,3,최영주,서울 경마장
70144,46694,천행챗,2021,29,배휴준,서울 경마장
70053,46702,어메이징스타,2021,13,이희영,서울 경마장
70117,52505,굿해피,2021,4,박윤규,서울 경마장
70200,46714,슈퍼원,2021,51,최용건,서울 경마장
70148,53093,스퍼트빗,2021,10,정호익,서울 경마장
70160,52513,클림트월드,2021,24,서홍수,서울 경마장
70098,47469,플라잉럭키,2021,3,최영주,서울 경마장
70197,46858,오래다함께,2021,48,이준철,서울 경마장
70144,46630,에버더크라운,2021,29,배휴준,서울 경마장
70265,47059,성실영웅,2021,30,토니,서울 경마장
70157,46900,바로다나은,2021,7,구자흥,서울 경마장
70095,46682,라온더시대,2021,1,박종곤,서울 경마장
70146,46720,퍼펙트티아라,2021,22,안병기,서울 경마장
70265,46719,행복한승자,2021,30,토니,서울 경마장
70095,46932,라온더대세,2021,1,박종곤,서울 경마장
70108,46688,히어로전사,2021,26,안해양,서울 경마장
70085,46825,음성파워,2021,28,최상식,서울 경마장
70094,46800,용암마렝고,2021,19,곽영효,서울 경마장
70225,46684,스마트클레어,2021,21,문병기,서울 경마장
70244,47050,메가드래곤,2021,34,리카디,서울 경마장
70179,46678,창조의기둥,2021,40,송문길,서울 경마장
70165,46645,매직임팩트,2021,33,서인석,서울 경마장
70164,46929,금성파워,2021,50,박재우,서울 경마장
70197,46857,피엔에스챔프,2021,48,이준철,서울 경마장
70200,46571,머스퀸플라이,2021,51,최용건,서울 경마장
70179,47210,그랜드라지,2021,40,송문길,서울 경마장
70179,1412291,모모케이,2021,40,송문길,서울 경마장
70160,46734,이클립스베리,2021,24,서홍수,서울 경마장
70197,46736,비너스걸,2021,48,이준철,서울 경마장
70166,46801,금악스타,2021,37,심승태,서울 경마장
70108,50060,히어로챔프,2021,26,안해양,서울 경마장
70170,53290,VARIANCE_자마,2021,52,김동균,서울 경마장
70182,46757,히트플라이,2021,25,전승규,서울 경마장
70168,47260,학산컬린,2021,8,최용구,서울 경마장
70146,46760,폭스그레이,2021,22,안병기,서울 경마장
70145,47265,학산마초,2021,6,홍대유,서울 경마장
70163,47263,태평비전,2021,27,박병일,서울 경마장
70200,1412302,러시드래곤,2021,51,최용건,서울 경마장
70098,46845,한강크라운,2021,3,최영주,서울 경마장
70103,47262,태평히어로,2021,32,김윤섭,서울 경마장
70160,52661,아이엠짱,2021,24,서홍수,서울 경마장
70160,52502,이클립스타운,2021,24,서홍수,서울 경마장
70148,47433,마루스톰,2021,10,정호익,서울 경마장
70145,46803,대명장,2021,6,홍대유,서울 경마장
70182,46693,라이트어블루,2021,25,전승규,서울 경마장
70244,46947,무자비,2021,34,리카디,서울 경마장
70170,46877,스터닝머니,2021,52,김동균,서울 경마장
70110,46885,블러드마운틴,2021,23,유재길,서울 경마장
70265,47202,럭키드래곤,2021,30,토니,서울 경마장
70160,52426,마이티짱,2021,24,서홍수,서울 경마장
70098,46871,머니터치,2021,3,최영주,서울 경마장
70175,1411909,천둥의기운,2021,31,강환민,서울 경마장
70163,47389,동진특급,2021,27,박병일,서울 경마장
70094,46832,미라클한강,2021,19,곽영효,서울 경마장
70146,47066,갈색도전자,2021,22,안병기,서울 경마장
70165,46949,서천라이언,2021,33,서인석,서울 경마장
70197,46772,피엔에스미,2021,48,이준철,서울 경마장
70094,46833,한강레전드,2021,19,곽영효,서울 경마장
70145,46776,피엔에스주,2021,6,홍대유,서울 경마장
70174,46955,골든잭팟,2021,9,강성오,서울 경마장
70096,47072,스트롱블루,2021,12,서범석,서울 경마장
70094,46839,은파사랑,2021,19,곽영효,서울 경마장
70095,46668,라온더판타,2021,1,박종곤,서울 경마장
70110,46749,분당쓰나미,2021,23,유재길,서울 경마장
70181,1412299,지구라트,2021,42,이관호,서울 경마장
70095,46942,라온더맨,2021,1,박종곤,서울 경마장
70199,46674,스타트렉,2021,11,조현수,서울 경마장
70170,53292,ISLE GET READY_자마,2021,52,김동균,서울 경마장
70265,47200,애플퀸,2021,30,토니,서울 경마장
70175,46954,히어아이엠,2021,31,강환민,서울 경마장
70174,1412298,우승콩코드,2021,9,강성오,서울 경마장
70096,47557,우마포이,2021,12,서범석,서울 경마장
70225,46752,천마불패,2021,21,문병기,서울 경마장
70170,53293,OLD VALYRIA_자마,2021,52,김동균,서울 경마장
70197,46965,흥행불패,2021,48,이준철,서울 경마장
70166,47383,에덴의동쪽,2021,37,심승태,서울 경마장
70168,47092,네순도르마,2021,8,최용구,서울 경마장
70168,46691,시티킹,2021,8,최용구,서울 경마장
70095,46940,라온더탑,2021,1,박종곤,서울 경마장
70168,46566,다이나믹송,2021,8,최용구,서울 경마장
70225,46756,명진불패,2021,21,문병기,서울 경마장
70148,53126,문학홀리데이,2021,10,정호익,서울 경마장
70174,47090,퍼지킹,2021,9,강성오,서울 경마장
70108,47061,가나파워,2021,26,안해양,서울 경마장
70094,47283,용암세상,2021,19,곽영효,서울 경마장
70200,46934,원더풀웰스,2021,51,최용건,서울 경마장
70110,50261,강철파워,2021,23,유재길,서울 경마장
70175,46676,달빛조각사,2021,31,강환민,서울 경마장
70115,46897,베스트토르,2021,54,박천서,서울 경마장
70170,46707,히퍼드롬,2021,52,김동균,서울 경마장
70200,46819,일링크스,2021,51,최용건,서울 경마장
70108,46761,세이렌,2021,26,안해양,서울 경마장
70179,46731,스페이스타임,2021,40,송문길,서울 경마장
70103,47064,트리스탄왕자,2021,32,김윤섭,서울 경마장
70108,47319,물레방아,2021,26,안해양,서울 경마장
70148,46889,마이센터,2021,10,정호익,서울 경마장
70181,46836,서울최강자,2021,42,이관호,서울 경마장
70095,46941,라온더클래머,2021,1,박종곤,서울 경마장
70175,46971,컴플리트브로,2021,31,강환민,서울 경마장
70110,47284,큐피드드림,2021,23,유재길,서울 경마장
70098,46882,더자이언트,2021,3,최영주,서울 경마장
70146,1412303,더플레이어,2021,22,안병기,서울 경마장
70166,50249,나이트참,2021,37,심승태,서울 경마장
70181,46943,서울돌풍,2021,42,이관호,서울 경마장
70145,46978,안양번개,2021,6,홍대유,서울 경마장
70114,1412240,선더여걸,2021,15,박희철,서울 경마장
70096,46953,퍼스트러브,2021,12,서범석,서울 경마장
70197,46817,골든드래곤,2021,48,이준철,서울 경마장
70103,47535,안양쓰나미,2021,32,김윤섭,서울 경마장
70094,46896,울트라히트,2021,19,곽영효,서울 경마장
70144,47540,런던빅토리,2021,29,배휴준,서울 경마장
70244,46948,코잉,2021,34,리카디,서울 경마장
70094,47109,옥천스나이퍼,2021,19,곽영효,서울 경마장
70115,52212,황금불패,2021,54,박천서,서울 경마장
70164,46779,화산귀환,2021,50,박재우,서울 경마장
70198,1412286,대성선샤인,2021,35,임채덕,서울 경마장
70225,46822,신의여제,2021,21,문병기,서울 경마장
70085,46986,해피익투스,2021,28,최상식,서울 경마장
70164,50108,스톰브레이커,2021,50,박재우,서울 경마장
70103,46991,명성축제,2021,32,김윤섭,서울 경마장
70168,1411884,카일리,2021,8,최용구,서울 경마장
70108,52452,우왕륭,2021,26,안해양,서울 경마장
70160,46895,배다리향기,2021,24,서홍수,서울 경마장
70181,1411850,대물삭스,2021,42,이관호,서울 경마장
70108,47273,스톰가이,2021,26,안해양,서울 경마장
70200,47057,브리도킹스타,2021,51,최용건,서울 경마장
70094,46995,미스파이널,2021,19,곽영효,서울 경마장
70165,46893,한강캡틴,2021,33,서인석,서울 경마장
70197,1411852,누리질주,2021,48,이준철,서울 경마장
70053,46999,샤크텐,2021,13,이희영,서울 경마장
70244,52506,로키킹덤,2021,34,리카디,서울 경마장
70225,47081,블루레몬,2021,21,문병기,서울 경마장
70244,46935,블랙벨트,2021,34,리카디,서울 경마장
70148,47493,모쿠슈라,2021,10,정호익,서울 경마장
70144,52473,히어로레전드,2021,29,배휴준,서울 경마장
70108,52472,히어로파이터,2021,26,안해양,서울 경마장
70165,47023,크레이지창,2021,33,서인석,서울 경마장
70148,47499,청파의꿈,2021,10,정호익,서울 경마장
70091,47024,백룡,2021,20,배대선,서울 경마장
70091,47022,레이디코디,2021,20,배대선,서울 경마장
70244,46908,팬텀드래곤,2021,34,리카디,서울 경마장
70108,52451,우와륭,2021,26,안해양,서울 경마장
70161,47014,엘리트피스,2021,41,신삼영,서울 경마장
70164,47139,백두대물,2021,50,박재우,서울 경마장
70170,53291,BLUEGRASS MISS_자마,2021,52,김동균,서울 경마장
70161,47008,나우엘리트,2021,41,신삼영,서울 경마장
70197,46936,원더풀제트,2021,48,이준철,서울 경마장
70148,46579,내길의캡틴,2021,10,정호익,서울 경마장
70152,47501,골든볼,2021,16,최봉주,서울 경마장
70148,47500,초인강타,2021,10,정호익,서울 경마장
70174,47304,플라잉킹,2021,9,강성오,서울 경마장
70085,47104,내길의리더,2021,28,최상식,서울 경마장
70244,50175,금아모멘터스,2021,34,리카디,서울 경마장
70182,1411569,스페셜힐,2021,25,전승규,서울 경마장
70095,47070,라온티모스,2021,1,박종곤,서울 경마장
70149,47419,엔트로피,2021,5,우창구,서울 경마장
70170,53289,SO YOU SAY_자마,2021,52,김동균,서울 경마장
70148,47394,아이언레그,2021,10,정호익,서울 경마장
70160,47032,미래타워,2021,24,서홍수,서울 경마장
70160,46581,슈퍼이클립스,2021,24,서홍수,서울 경마장
70225,47543,신의운명,2021,21,문병기,서울 경마장
70146,52391,포르투나,2021,22,안병기,서울 경마장
70146,1412304,사이클론스타,2021,22,안병기,서울 경마장
70168,46865,여왕삭스,2021,8,최용구,서울 경마장
70244,46937,원더풀파고,2021,34,리카디,서울 경마장
70149,46939,빅토리실버,2021,5,우창구,서울 경마장
70094,47160,스마트캣,2021,19,곽영효,서울 경마장
70114,1412244,레인스타,2021,15,박희철,서울 경마장
70225,47136,나이스태양,2021,21,문병기,서울 경마장
70115,1412293,성신천하,2021,54,박천서,서울 경마장
70148,47322,원평리스트,2021,10,정호익,서울 경마장
70160,52453,마이티숀,2021,24,서홍수,서울 경마장
70179,1411932,영원자이언트,2021,40,송문길,서울 경마장
70160,47103,이클립스포스,2021,24,서홍수,서울 경마장
70179,1411956,토르의망치,2021,40,송문길,서울 경마장
70096,46921,쉬이즈커밍,2021,12,서범석,서울 경마장
70146,47039,포보제니아,2021,22,안병기,서울 경마장
70168,50243,스타터,2021,8,최용구,서울 경마장
70163,46590,송암스카이,2021,27,박병일,서울 경마장
70165,50241,플라잉스타,2021,33,서인석,서울 경마장
70164,47041,오송의별,2021,50,박재우,서울 경마장
70115,52504,큐피드시티,2021,54,박천서,서울 경마장
70145,47235,그린디어,2021,6,홍대유,서울 경마장
70174,1412310,천마평정,2021,9,강성오,서울 경마장
70145,47152,용비파워,2021,6,홍대유,서울 경마장
70200,47541,아스트라이아,2021,51,최용건,서울 경마장
70145,47311,안양천둥,2021,6,홍대유,서울 경마장
70179,50109,자이언트포스,2021,40,송문길,서울 경마장
70144,47142,함평장미,2021,29,배휴준,서울 경마장
70175,52422,울트라드래곤,2021,31,강환민,서울 경마장
70181,47143,아크로마린,2021,42,이관호,서울 경마장
70160,47348,마이티캡,2021,24,서홍수,서울 경마장
70094,47033,한강파이터,2021,19,곽영효,서울 경마장
70145,53125,캡틴삼칠이,2021,6,홍대유,서울 경마장
70164,52508,영웅부활,2021,50,박재우,서울 경마장
70265,50222,강철드래곤,2021,30,토니,서울 경마장
70175,52425,나노마신,2021,31,강환민,서울 경마장
70175,52424,스토미케이,2021,31,강환민,서울 경마장
70133,35924,다르마,2014,14,윤영훈,부경 경마장
70126,36796,로열골드,2015,24,김길중,부경 경마장
70194,36944,레거시,2015,8,토마스,부경 경마장
70133,37934,사키사키,2015,14,윤영훈,부경 경마장
70121,39949,킹오브글로리,2015,7,김병학,부경 경마장
70224,37688,기적의적토마,2015,11,김영민,부경 경마장
70132,37893,탐라하늘,2015,18,이정표,부경 경마장
70180,41714,예스퍼펙트,2016,15,안우성,부경 경마장
70136,38943,파이널프런트,2016,21,민장기,부경 경마장
70226,41835,말리부별,2016,13,박재호,부경 경마장
70249,38766,영광의파이트,2016,3,문현철,부경 경마장
70223,39028,천년의구름,2016,22,강은석,부경 경마장
70194,39201,서부캣,2016,8,토마스,부경 경마장
70133,39168,울트라파워,2016,14,윤영훈,부경 경마장
70121,41767,느닷,2016,7,김병학,부경 경마장
70133,39525,선마운틴,2016,14,윤영훈,부경 경마장
70141,41804,브레이브킹덤,2016,27,이상영,부경 경마장
70156,41707,프로칸설,2016,30,울즐리,부경 경마장
70141,41710,쏜살,2016,27,이상영,부경 경마장
70126,41784,알파킹이지,2016,24,김길중,부경 경마장
70128,39567,천년의약속,2016,4,임금만,부경 경마장
70143,39615,앨버트킹,2016,28,하무선,부경 경마장
70223,40325,영광의타임,2017,22,강은석,부경 경마장
70173,44747,크레이지콘티,2017,10,구민성,부경 경마장
70156,43459,헌치,2017,30,울즐리,부경 경마장
70134,40304,뷰티힐,2017,2,강형곤,부경 경마장
70143,40653,해피피버,2017,28,하무선,부경 경마장
70194,41297,톱파이어,2017,8,토마스,부경 경마장
70137,40301,쾌한황금,2017,12,조용배,부경 경마장
70127,41292,에코선,2017,17,장세한,부경 경마장
70128,43612,워리어클래스,2017,4,임금만,부경 경마장
70223,43544,소머치고,2017,22,강은석,부경 경마장
70137,40607,인디언파티,2017,12,조용배,부경 경마장
70141,40608,금아굿포인트,2017,27,이상영,부경 경마장
70086,40483,알파하트,2017,33,권승주,부경 경마장
70126,41718,블루파워,2017,24,김길중,부경 경마장
70127,40862,퍼스트스타,2017,17,장세한,부경 경마장
70121,40310,미라클드리밍,2017,7,김병학,부경 경마장
70173,41492,그레이트댄스,2017,10,구민성,부경 경마장
70132,40723,에이원스,2017,18,이정표,부경 경마장
70136,41010,원더풀월드,2017,21,민장기,부경 경마장
70143,41633,트리플스톰,2017,28,하무선,부경 경마장
70125,40603,선더킹,2017,9,양귀선,부경 경마장
70136,40736,위닝댄서,2017,21,민장기,부경 경마장
70194,40942,그레이트굿,2017,8,토마스,부경 경마장
70121,40643,원픽,2017,7,김병학,부경 경마장
70186,41314,비스틀리,2017,31,라이스,부경 경마장
70125,43627,바벨히트,2017,9,양귀선,부경 경마장
70180,40984,트라이엄프캣,2017,15,안우성,부경 경마장
70173,41530,신진강호,2017,10,구민성,부경 경마장
70180,40796,트라이엄프킹,2017,15,안우성,부경 경마장
70141,43614,금아미스틱,2017,27,이상영,부경 경마장
70194,40837,한라누리,2017,8,토마스,부경 경마장
70176,40968,최강라이거,2017,6,구영준,부경 경마장
70138,40903,골든,2017,32,임동창,부경 경마장
70086,41440,골든위너,2017,33,권승주,부경 경마장
70126,41204,대망의길,2017,24,김길중,부경 경마장
70173,41489,그레이트보스,2017,10,구민성,부경 경마장
70126,41124,원더풀스마티,2017,24,김길중,부경 경마장
70138,40826,고블린,2017,32,임동창,부경 경마장
70141,43634,부경천사,2017,27,이상영,부경 경마장
